,wordCount,charNum,avgWordLen,stopWords,numeric_num,noun_count,verb_count,adj_count,adv_count,pron_count,host_listings_count,host_total_listings_count,price,security_deposit,cleaning_fee,guests_included,extra_people,number_of_reviews,number_of_reviews_ltm,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,summary_sentiment_neg,summary_sentiment_neu,summary_sentiment_pos,summary_sentiment_compound,space_sentiment_neg,space_sentiment_neu,space_sentiment_pos,space_sentiment_compound,description_sentiment_neg,description_sentiment_neu,description_sentiment_pos,description_sentiment_compound,neighborhood_overview_sentiment_neg,neighborhood_overview_sentiment_neu,neighborhood_overview_sentiment_pos,neighborhood_overview_sentiment_compound,notes_sentiment_neg,notes_sentiment_neu,notes_sentiment_pos,notes_sentiment_compound,transit_sentiment_neg,transit_sentiment_neu,transit_sentiment_pos,transit_sentiment_compound,access_sentiment_neg,access_sentiment_neu,access_sentiment_pos,access_sentiment_compound,interaction_sentiment_neg,interaction_sentiment_neu,interaction_sentiment_pos,interaction_sentiment_compound,house_rules_sentiment_neg,house_rules_sentiment_neu,house_rules_sentiment_pos,house_rules_sentiment_compound,host_about_sentiment_neg,host_about_sentiment_neu,host_about_sentiment_pos,host_about_sentiment_compound
3242,60.0,420.0,7.0,0.0,2.0,33.0,7.0,14.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,20.0,24.0,0.0,1.0,1.0,0.0,0.0,0.055,0.778,0.16699999999999998,0.836,0.0,0.0,0.0,0.0,0.027000000000000003,0.8740000000000001,0.099,0.8957,0.0,0.919,0.081,0.4404,0.083,0.917,0.0,-0.6808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3243,142.0,855.0,6.021126760563379,0.0,2.0,66.0,24.0,34.0,6.0,0.0,1.0,1.0,210.0,300.0,40.0,1.0,0.0,193.0,74.0,1.0,1.0,0.0,0.0,0.0,0.797,0.203,0.9617,0.0,0.0,0.0,0.0,0.012,0.861,0.127,0.9701,0.0,0.9159999999999999,0.084,0.6249,0.0,0.8690000000000001,0.131,0.6808,0.027999999999999997,0.972,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.82,0.152,0.9113
3244,98.0,659.0,6.724489795918367,0.0,5.0,54.0,9.0,15.0,1.0,0.0,3.0,3.0,50.0,0.0,10.0,1.0,10.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.795,0.205,0.8689,0.0,0.764,0.23600000000000002,0.9468,0.0,0.7490000000000001,0.251,0.9944,0.0,0.9520000000000001,0.048,0.4753,0.0,0.0,0.0,0.0,0.09300000000000001,0.907,0.0,-0.4215,0.0,0.579,0.42100000000000004,0.9325,0.0,0.792,0.20800000000000002,0.9079999999999999,0.026000000000000002,0.8340000000000001,0.141,0.9158,0.09,0.8079999999999999,0.10099999999999999,0.6647
3245,77.0,475.0,6.1688311688311686,0.0,0.0,41.0,12.0,17.0,5.0,0.0,1.0,1.0,69.0,0.0,15.0,2.0,30.0,302.0,94.0,1.0,1.0,0.0,0.0,0.0,0.93,0.07,0.3818,0.032,0.785,0.183,0.8555,0.011000000000000001,0.846,0.14300000000000002,0.9712,0.0,1.0,0.0,0.0,0.0,0.9,0.1,0.5994,0.0,1.0,0.0,0.0,0.0,0.759,0.24100000000000002,0.8952,0.0,1.0,0.0,0.0,0.135,0.736,0.129,-0.0258,0.0,0.0,0.0,0.0
3246,231.0,1389.0,6.012987012987013,0.0,3.0,105.0,47.0,58.0,12.0,0.0,1.0,1.0,200.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.823,0.177,0.6249,0.0,0.838,0.162,0.4404,0.0,0.892,0.10800000000000001,0.9561,0.0,0.902,0.098,0.8356,0.0,0.8759999999999999,0.124,0.5267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813,0.187,0.3182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3247,81.0,531.0,6.5555555555555545,0.0,0.0,33.0,19.0,18.0,4.0,0.0,9.0,9.0,279.0,200.0,79.0,7.0,0.0,237.0,75.0,10.0,10.0,0.0,0.0,0.045,0.7659999999999999,0.188,0.9347,0.032,0.82,0.149,0.9622,0.038,0.8370000000000001,0.125,0.955,0.0,0.9329999999999999,0.067,0.9042,0.0,0.929,0.071,0.7845,0.027000000000000003,0.924,0.049,0.7177,0.055999999999999994,0.6970000000000001,0.247,0.9558,0.009000000000000001,0.7659999999999999,0.225,0.9802,0.040999999999999995,0.807,0.151,0.9529,0.009000000000000001,0.647,0.345,0.9921
3249,421.0,2597.0,6.168646080760095,0.0,10.0,206.0,69.0,85.0,20.0,0.0,1.0,1.0,130.0,200.0,40.0,1.0,0.0,28.0,10.0,1.0,1.0,0.0,0.0,0.0,0.733,0.267,0.9432,0.0,0.0,0.0,0.0,0.0,0.733,0.267,0.9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,39.0,258.0,6.615384615384616,1.0,0.0,17.0,5.0,10.0,6.0,0.0,1.0,1.0,100.0,0.0,10.0,1.0,25.0,44.0,12.0,1.0,0.0,1.0,0.0,0.0,0.72,0.28,0.9349,0.0,0.836,0.16399999999999998,0.9571,0.0,0.8109999999999999,0.18899999999999997,0.9861,0.0,0.922,0.078,0.4939,0.0,0.0,0.0,0.0,0.038,0.925,0.037000000000000005,-0.0258,0.0,0.8240000000000001,0.17600000000000002,0.7717,0.0,0.574,0.426,0.836,0.162,0.667,0.171,0.0516,0.0,0.0,0.0,0.0
3251,25.0,149.0,5.96,0.0,0.0,21.0,2.0,2.0,0.0,0.0,2.0,2.0,107.0,250.0,100.0,5.0,20.0,5.0,1.0,1.0,1.0,0.0,0.0,0.052000000000000005,0.8759999999999999,0.07200000000000001,0.1779,0.0,0.84,0.16,0.2263,0.019,0.899,0.08199999999999999,0.8591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.8079999999999999,0.081,-0.29600000000000004,0.0,0.922,0.078,0.4215,0.047,0.855,0.098,0.4215,0.0,1.0,0.0,0.0,0.042,0.733,0.225,0.8031
3253,106.0,624.0,5.886792452830187,0.0,1.0,56.0,22.0,19.0,4.0,0.0,1.0,1.0,250.0,0.0,13.0,1.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.757,0.243,0.9769,0.0,0.6409999999999999,0.359,0.4215,0.0,0.815,0.185,0.9845,0.0,0.85,0.15,0.7184,0.0,0.0,0.0,0.0,0.0,0.9490000000000001,0.051,0.1531,0.0,0.628,0.37200000000000005,0.7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3254,60.0,387.0,6.45,0.0,2.0,33.0,9.0,13.0,3.0,0.0,1.0,1.0,190.0,0.0,50.0,1.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8270000000000001,0.17300000000000001,0.8387,0.0,0.0,0.0,0.0,0.005,0.8170000000000001,0.17800000000000002,0.9891,0.0,0.841,0.159,0.836,0.0,0.0,0.0,0.0,0.0,0.946,0.054000000000000006,0.6369,0.0,0.0,0.0,0.0,0.006,0.84,0.154,0.9821,0.039,0.647,0.314,0.99,0.0,0.0,0.0,0.0
3255,68.0,442.0,6.5,0.0,8.0,38.0,7.0,11.0,2.0,0.0,5.0,5.0,200.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.852,0.14800000000000002,0.7263,0.0,0.9159999999999999,0.084,0.7579,0.0,0.935,0.065,0.8655,0.0,0.917,0.083,0.5719,0.0,0.0,0.0,0.0,0.0,0.938,0.062,0.4588,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.748,0.252,0.8442
3256,135.0,844.0,6.251851851851852,0.0,4.0,59.0,24.0,30.0,13.0,0.0,1.0,1.0,97.0,0.0,30.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7509999999999999,0.249,0.9735,0.0,0.0,0.0,0.0,0.0,0.7909999999999999,0.209,0.9735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.737,0.0,-0.3595,0.0,0.0,0.0,0.0
3257,72.0,499.0,6.9305555555555545,0.0,2.0,40.0,10.0,15.0,1.0,0.0,1.0,1.0,120.0,0.0,15.0,1.0,10.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7809999999999999,0.21899999999999997,0.9571,0.027000000000000003,0.818,0.155,0.8748,0.011000000000000001,0.774,0.215,0.99,0.0,0.9,0.1,0.7184,0.0,0.887,0.113,0.8047,0.0,0.865,0.135,0.6573,0.025,0.778,0.19699999999999998,0.8775,0.0,0.784,0.21600000000000003,0.9598,0.0,0.0,0.0,0.0,0.027999999999999997,0.855,0.11800000000000001,0.9302
3258,58.0,344.0,5.931034482758621,2.0,0.0,30.0,7.0,14.0,1.0,0.0,1.0,1.0,250.0,1000.0,80.0,6.0,0.0,81.0,38.0,1.0,1.0,0.0,0.0,0.039,0.826,0.135,0.8658,0.0,0.94,0.06,0.4215,0.026000000000000002,0.882,0.092,0.93,0.0,0.8320000000000001,0.168,0.8074,0.0,0.0,0.0,0.0,0.0,0.821,0.179,0.8225,0.024,0.8370000000000001,0.138,0.7964,0.0,0.872,0.128,0.7088,0.0,0.8959999999999999,0.10400000000000001,0.6801,0.0,0.664,0.336,0.9403
3259,211.0,1239.0,5.872037914691943,0.0,7.0,100.0,31.0,49.0,14.0,0.0,2.0,2.0,90.0,0.0,15.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.045,0.758,0.19699999999999998,0.9411,0.0,1.0,0.0,0.0,0.033,0.8340000000000001,0.133,0.9606,0.044000000000000004,0.879,0.077,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.893,0.107,0.34,0.0,0.0,0.0,0.0,0.138,0.6920000000000001,0.17,0.128,0.0,0.314,0.6859999999999999,0.872
3260,130.0,862.0,6.630769230769231,0.0,0.0,62.0,24.0,33.0,5.0,0.0,1.0,1.0,40.0,100.0,4.0,1.0,10.0,260.0,66.0,1.0,0.0,1.0,0.0,0.0,0.741,0.259,0.9595,0.0,0.46399999999999997,0.536,0.7964,0.006,0.7879999999999999,0.205,0.9890000000000001,0.0,0.0,0.0,0.0,0.0,0.774,0.226,0.9329,0.0,0.9329999999999999,0.067,0.8271,0.0,0.941,0.059000000000000004,0.34,0.026000000000000002,0.768,0.20600000000000002,0.8481,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3261,60.0,333.0,5.55,0.0,2.0,35.0,4.0,11.0,2.0,0.0,1.0,1.0,100.0,100.0,25.0,2.0,5.0,37.0,0.0,1.0,1.0,0.0,0.0,0.046,0.792,0.162,0.7717,0.0,0.0,0.0,0.0,0.02,0.88,0.1,0.8943,0.0,0.868,0.132,0.6249,0.0,1.0,0.0,0.0,0.063,0.7390000000000001,0.19899999999999998,0.6996,0.0,1.0,0.0,0.0,0.0,0.8170000000000001,0.183,0.6808,0.022000000000000002,0.8029999999999999,0.175,0.8126,0.0,0.6990000000000001,0.301,0.981
3262,149.0,944.0,6.3355704697986575,0.0,2.0,76.0,27.0,23.0,14.0,1.0,2.0,2.0,110.0,250.0,35.0,1.0,0.0,174.0,79.0,2.0,2.0,0.0,0.0,0.019,0.805,0.17600000000000002,0.9119,0.0,0.0,0.0,0.0,0.015,0.847,0.138,0.9119,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,0.777,0.0,-0.3182,0.0,0.784,0.21600000000000003,0.7783
3263,90.0,551.0,6.122222222222222,0.0,2.0,43.0,17.0,20.0,7.0,0.0,2.0,2.0,120.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.66,0.34,0.7717,0.037000000000000005,0.963,0.0,-0.29600000000000004,0.04,0.899,0.061,0.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.927,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3264,59.0,383.0,6.491525423728813,0.0,1.0,26.0,11.0,7.0,9.0,0.0,1.0,1.0,100.0,0.0,19.0,1.0,29.0,37.0,3.0,1.0,0.0,1.0,0.0,0.0,0.695,0.305,0.9771,0.0,0.433,0.5670000000000001,0.92,0.006,0.7659999999999999,0.228,0.9818,0.0,0.7170000000000001,0.28300000000000003,0.7579,0.0,0.875,0.125,0.4588,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.031,0.644,0.325,0.9081,0.0,0.444,0.556,0.3612,0.0,0.0,0.0,0.0
3265,27.0,171.0,6.333333333333332,0.0,0.0,18.0,3.0,4.0,0.0,0.0,1.0,1.0,220.0,300.0,50.0,1.0,0.0,12.0,3.0,1.0,1.0,0.0,0.0,0.0,0.807,0.193,0.8316,0.013000000000000001,0.8270000000000001,0.16,0.9552,0.009000000000000001,0.812,0.18,0.9796,0.023,0.9059999999999999,0.07,0.7845,0.040999999999999995,0.6459999999999999,0.313,0.8402,0.073,0.8809999999999999,0.046,-0.1027,0.0,1.0,0.0,0.0,0.0,0.909,0.091,0.0772,0.051,0.7709999999999999,0.17800000000000002,0.6597,0.0,0.705,0.295,0.9493
3266,91.0,599.0,6.582417582417582,1.0,4.0,36.0,20.0,22.0,4.0,0.0,5.0,5.0,48.0,0.0,10.0,1.0,20.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.948,0.040999999999999995,0.6983,0.0,0.862,0.138,0.7490000000000001,0.0,0.0,0.0,0.0,0.024,0.9470000000000001,0.028999999999999998,0.0772,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3267,203.0,1273.0,6.270935960591133,2.0,6.0,99.0,38.0,40.0,11.0,0.0,10.0,10.0,250.0,200.0,98.0,4.0,17.0,111.0,24.0,6.0,5.0,0.0,0.0,0.0,0.878,0.122,0.7783,0.0,0.878,0.122,0.9529,0.0,0.887,0.113,0.9578,0.013999999999999999,0.8859999999999999,0.1,0.91,0.0,0.0,0.0,0.0,0.0,0.8420000000000001,0.158,0.7717,0.0,0.0,0.0,0.0,0.0,0.8109999999999999,0.18899999999999997,0.4201,0.10400000000000001,0.747,0.149,0.7717,0.0,0.0,0.0,0.0
3268,76.0,475.0,6.25,0.0,4.0,36.0,10.0,16.0,3.0,0.0,10.0,10.0,100.0,100.0,10.0,2.0,25.0,172.0,59.0,11.0,11.0,0.0,0.0,0.0,0.873,0.127,0.539,0.0,0.0,0.0,0.0,0.0,0.932,0.068,0.6096,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.769,0.231,0.128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.855,0.145,0.743
3269,237.0,1526.0,6.438818565400844,0.0,2.0,106.0,42.0,63.0,12.0,0.0,1.0,1.0,24.0,100.0,12.0,1.0,35.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7659999999999999,0.23399999999999999,0.9257,0.0,0.0,0.0,0.0,0.0,0.7829999999999999,0.217,0.9697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774,0.226,0.836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.196,0.804,0.0,-0.6808,0.0,0.0,0.0,0.0
3270,36.0,248.0,6.888888888888888,0.0,1.0,16.0,5.0,11.0,3.0,0.0,1.0,1.0,32.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.04,0.8190000000000001,0.141,0.6771,0.142,0.7290000000000001,0.128,0.1531,0.037000000000000005,0.8490000000000001,0.114,0.924,0.0,0.7959999999999999,0.204,0.3182,0.0,1.0,0.0,0.0,0.0,0.893,0.107,0.4574,0.0,1.0,0.0,0.0,0.0,0.7340000000000001,0.266,0.4404,0.11800000000000001,0.679,0.203,0.6428,0.0,0.0,0.0,0.0
3271,52.0,316.0,6.0769230769230775,0.0,1.0,33.0,7.0,8.0,0.0,0.0,2.0,2.0,162.0,100.0,40.0,4.0,25.0,100.0,17.0,1.0,1.0,0.0,0.0,0.0,0.7959999999999999,0.204,0.9563,0.025,0.826,0.149,0.9687,0.012,0.794,0.19399999999999998,0.9867,0.0,0.799,0.201,0.99,0.0,1.0,0.0,0.0,0.0,0.8809999999999999,0.11900000000000001,0.9595,0.033,0.7290000000000001,0.237,0.9670000000000001,0.0,0.695,0.305,0.9796,0.055,0.6990000000000001,0.24600000000000002,0.9882,0.0,0.9279999999999999,0.07200000000000001,0.8741
3273,377.0,2221.0,5.891246684350133,2.0,8.0,181.0,66.0,81.0,24.0,0.0,2.0,2.0,111.0,150.0,50.0,4.0,0.0,184.0,48.0,2.0,1.0,1.0,0.0,0.0,0.883,0.11699999999999999,0.8779,0.0,0.927,0.073,0.6908,0.0,0.8959999999999999,0.10400000000000001,0.9531,0.05,0.917,0.033,-0.077,0.055999999999999994,0.909,0.035,-0.3182,0.0,0.903,0.09699999999999999,0.5106,0.0,0.8540000000000001,0.146,0.34,0.0,0.8909999999999999,0.109,0.5093,0.017,0.838,0.145,0.8402,0.0,0.8959999999999999,0.10400000000000001,0.6369
3274,127.0,719.0,5.6614173228346445,0.0,1.0,66.0,18.0,27.0,7.0,0.0,3.0,3.0,125.0,150.0,29.0,2.0,50.0,110.0,34.0,3.0,3.0,0.0,0.0,0.028999999999999998,0.894,0.077,0.5951,0.049,0.853,0.098,0.5719,0.013999999999999999,0.8909999999999999,0.095,0.9075,0.0,0.89,0.11,0.9551,0.026000000000000002,0.9079999999999999,0.066,0.8641,0.018000000000000002,0.946,0.036000000000000004,0.1655,0.111,0.858,0.03,-0.5423,0.0,0.586,0.414,0.9308,0.059000000000000004,0.762,0.179,0.9448,0.0,1.0,0.0,0.0
3275,168.0,1012.0,6.023809523809524,2.0,7.0,83.0,26.0,40.0,3.0,0.0,4.0,4.0,59.0,0.0,10.0,1.0,0.0,191.0,98.0,4.0,4.0,0.0,0.0,0.0,0.9059999999999999,0.094,0.7717,0.0,0.8640000000000001,0.136,0.7003,0.0,0.907,0.09300000000000001,0.9313,0.0,0.802,0.198,0.9769,0.0,0.851,0.149,0.6369,0.067,0.899,0.034,-0.5994,0.0,0.9179999999999999,0.08199999999999999,0.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,258.0,1619.0,6.275193798449613,0.0,3.0,131.0,41.0,60.0,13.0,0.0,1.0,1.0,75.0,0.0,15.0,1.0,20.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.853,0.147,0.9179999999999999,0.0,0.0,0.0,0.0,0.0,0.853,0.147,0.9179999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6970000000000001,0.303,0.9295,0.0,0.815,0.185,0.5267
3277,177.0,1159.0,6.548022598870057,0.0,2.0,82.0,26.0,48.0,4.0,0.0,1.0,1.0,97.0,0.0,50.0,4.0,20.0,102.0,32.0,1.0,1.0,0.0,0.0,0.0,0.862,0.138,0.4939,0.0,0.0,0.0,0.0,0.027999999999999997,0.8809999999999999,0.091,0.7003,0.063,0.8290000000000001,0.109,0.3818,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.306,0.6940000000000001,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0
3278,73.0,472.0,6.465753424657534,0.0,0.0,42.0,13.0,13.0,3.0,0.0,5.0,5.0,46.0,0.0,7.0,2.0,15.0,100.0,37.0,5.0,0.0,5.0,0.0,0.035,0.789,0.17600000000000002,0.8658,0.0,0.0,0.0,0.0,0.035,0.789,0.17600000000000002,0.8658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3279,20.0,132.0,6.6,0.0,0.0,11.0,4.0,4.0,1.0,0.0,5.0,5.0,32.0,0.0,7.0,1.0,0.0,118.0,39.0,5.0,0.0,5.0,0.0,0.034,0.82,0.146,0.802,0.0,0.0,0.0,0.0,0.034,0.82,0.146,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3280,28.0,201.0,7.178571428571429,0.0,1.0,12.0,5.0,10.0,0.0,0.0,5.0,5.0,35.0,0.0,7.0,1.0,15.0,112.0,34.0,5.0,0.0,5.0,0.0,0.034,0.82,0.146,0.802,0.0,0.0,0.0,0.0,0.034,0.82,0.146,0.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3281,26.0,157.0,6.038461538461537,0.0,0.0,15.0,2.0,6.0,0.0,0.0,5.0,5.0,56.0,0.0,7.0,1.0,0.0,136.0,49.0,5.0,0.0,5.0,0.0,0.0,0.778,0.222,0.9719,0.0,0.8240000000000001,0.17600000000000002,0.9561,0.0,0.836,0.16399999999999998,0.9828,0.018000000000000002,0.873,0.109,0.9081,0.20600000000000002,0.691,0.10400000000000001,-0.3939,0.03,0.924,0.046,0.2732,0.0,1.0,0.0,0.0,0.0,0.65,0.35,0.9607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3282,26.0,157.0,6.038461538461537,0.0,0.0,15.0,2.0,6.0,0.0,0.0,0.0,0.0,35.0,250.0,12.0,1.0,15.0,16.0,10.0,1.0,0.0,1.0,0.0,0.040999999999999995,0.88,0.079,0.6652,0.0,0.665,0.335,0.902,0.018000000000000002,0.815,0.16699999999999998,0.9867,0.035,0.78,0.185,0.9062,0.0,0.731,0.26899999999999996,0.9817,0.0,1.0,0.0,0.0,0.0,0.909,0.091,0.128,0.0,0.83,0.17,0.902,0.0,0.843,0.157,0.9141,0.0,0.59,0.41,0.9728
3283,116.0,706.0,6.086206896551723,0.0,3.0,47.0,19.0,23.0,17.0,0.0,1.0,1.0,110.0,0.0,35.0,4.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.812,0.188,0.9524,0.0,0.0,0.0,0.0,0.0,0.812,0.188,0.9524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3284,146.0,827.0,5.664383561643835,0.0,5.0,69.0,27.0,32.0,7.0,0.0,1.0,1.0,50.0,0.0,20.0,1.0,20.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.754,0.24600000000000002,0.9678,0.0,0.742,0.258,0.765,0.012,0.77,0.218,0.9899,0.0,0.6859999999999999,0.314,0.9153,0.0,0.0,0.0,0.0,0.091,0.909,0.0,-0.29600000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3285,52.0,320.0,6.153846153846153,0.0,0.0,25.0,15.0,6.0,4.0,0.0,5.0,5.0,65.0,100.0,10.0,1.0,0.0,80.0,3.0,5.0,0.0,5.0,0.0,0.0,0.9079999999999999,0.092,0.6597,0.0,0.0,0.0,0.0,0.0,0.9079999999999999,0.092,0.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536,0.46399999999999997,0.7232,0.0,1.0,0.0,0.0
3286,56.0,401.0,7.1607142857142865,0.0,0.0,30.0,8.0,13.0,5.0,0.0,3.0,3.0,50.0,0.0,10.0,1.0,10.0,145.0,40.0,1.0,0.0,1.0,0.0,0.024,0.893,0.083,0.7506,0.0,0.0,0.0,0.0,0.024,0.893,0.083,0.7506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.742,0.223,0.9513,0.035,0.823,0.14300000000000002,0.8519
3287,29.0,245.0,8.448275862068966,0.0,2.0,14.0,5.0,8.0,0.0,0.0,3.0,3.0,70.0,0.0,20.0,1.0,20.0,102.0,33.0,3.0,0.0,3.0,0.0,0.033,0.7829999999999999,0.184,0.875,0.0,0.8340000000000001,0.166,0.7172,0.038,0.8059999999999999,0.156,0.9298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155,0.845,0.0,-0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3288,82.0,446.0,5.439024390243904,0.0,3.0,32.0,13.0,23.0,8.0,0.0,5.0,5.0,55.0,0.0,0.0,2.0,30.0,20.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.851,0.128,0.91,0.0,0.851,0.149,0.8271,0.0,0.0,0.0,0.0,0.049,0.8759999999999999,0.07400000000000001,0.2732,0.0,0.0,0.0,0.0,0.0,0.748,0.252,0.4019,0.0,0.764,0.23600000000000002,0.7964,0.0,0.0,0.0,0.0
3289,42.0,285.0,6.7857142857142865,0.0,0.0,19.0,6.0,13.0,2.0,0.0,1.0,1.0,155.0,100.0,40.0,1.0,0.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.784,0.21600000000000003,0.9643,0.0,0.748,0.252,0.8779,0.0,0.775,0.225,0.9919,0.0,0.91,0.09,0.743,0.0,1.0,0.0,0.0,0.018000000000000002,0.853,0.129,0.8147,0.0,0.649,0.35100000000000003,0.7579,0.0,0.809,0.191,0.765,0.035,0.762,0.20199999999999999,0.6908,0.0,0.546,0.45399999999999996,0.8955
3290,31.0,188.0,6.064516129032258,0.0,2.0,16.0,4.0,6.0,0.0,0.0,1.0,1.0,200.0,0.0,20.0,1.0,20.0,63.0,0.0,1.0,0.0,1.0,0.0,0.0,0.767,0.233,0.9081,0.0,0.852,0.14800000000000002,0.9118,0.0,0.8370000000000001,0.163,0.9804,0.0,0.0,0.0,0.0,0.0,0.873,0.127,0.5413,0.027999999999999997,0.862,0.109,0.7506,0.0,0.9,0.1,0.7178,0.0,0.816,0.184,0.8689,0.043,0.9570000000000001,0.0,-0.29600000000000004,0.0,0.884,0.11599999999999999,0.8462
